marketZip,GeoCity,GeoState,GeoLat,GeoLng,GeoCounty
00501,HOLTSVILLE,NY,40.8152,-73.0455,SUFFOLK
00544,HOLTSVILLE,NY,40.8152,-73.0455,SUFFOLK
00601,ADJUNTAS,PR,18.1788,-66.7516,ADJUNTAS
00602,AGUADA,PR,18.381389,-67.188611,AGUADA
00603,AGUADILLA,PR,18.4554,-67.1308,AGUADILLA
00604,AGUADILLA,PR,18.4812,-67.1467,AGUADILLA
00605,AGUADILLA,PR,18.429444,-67.154444,AGUADILLA
00606,MARICAO,PR,18.182778,-66.980278,MARICAO
00610,ANASCO,PR,18.284722,-67.14,ANASCO
00611,ANGELES,PR,18.286944,-66.799722,UTUADO
00612,ARECIBO,PR,18.4389,-66.6924,ARECIBO
00613,ARECIBO,PR,18.1399,-66.6344,ARECIBO
00614,ARECIBO,PR,18.1399,-66.6344,ARECIBO
00616,BAJADERO,PR,18.428611,-66.683611,ARECIBO
00617,BARCELONETA,PR,18.4525,-66.538889,BARCELONETA
00622,BOQUERON,PR,18.028889,-67.169444,CABO ROJO
00623,CABO ROJO,PR,18.083611,-67.148889,CABO ROJO
00624,PENUELAS,PR,18.058333,-66.721944,PENUELAS
00627,CAMUY,PR,18.485833,-66.845278,CAMUY
00631,CASTANER,PR,18.2165,-66.8681,LARES
00636,ROSARIO,PR,18.163333,-67.081667,SAN GERMAN
00637,SABANA GRANDE,PR,18.079722,-66.960833,SABANA GRANDE
00638,CIALES,PR,18.338056,-66.469167,CIALES
00641,UTUADO,PR,18.2675,-66.700833,UTUADO
00646,DORADO,PR,18.464444,-66.270278,DORADO
00647,ENSENADA,PR,17.968333,-66.933333,GUANICA
00650,FLORIDA,PR,18.364444,-66.561667,FLORIDA
00652,GARROCHALES,PR,18.459722,-66.611389,ARECIBO
00653,GUANICA,PR,17.973611,-66.908333,GUANICA
00656,GUAYANILLA,PR,18.02,-66.79,GUAYANILLA
00659,HATILLO,PR,18.488333,-66.825833,HATILLO
00660,HORMIGUEROS,PR,18.14,-67.128333,HORMIGUEROS
00662,ISABELA,PR,18.496667,-67.026389,ISABELA
00664,JAYUYA,PR,18.220556,-66.591944,JAYUYA
00667,LAJAS,PR,18.05,-67.061667,LAJAS
00669,LARES,PR,18.296667,-66.8775,LARES
00670,LAS MARIAS,PR,18.295278,-67.146667,LAS MARIAS
00674,MANATI,PR,18.425833,-66.471667,MANATI
00676,MOCA,PR,18.395,-67.163333,MOCA
00677,RINCON,PR,18.34,-67.25,RINCON
00678,QUEBRADILLAS,PR,18.475833,-66.938889,QUEBRADILLAS
00680,MAYAGUEZ,PR,18.2011,-67.1172,MAYAGUEZ
00681,MAYAGUEZ,PR,18.2038,-67.1445,MAYAGUEZ
00682,MAYAGUEZ,PR,18.2149,-67.1518,MAYAGUEZ
00683,SAN GERMAN,PR,18.083611,-67.045278,SAN GERMAN
00685,SAN SEBASTIAN,PR,18.338611,-66.990556,SAN SEBASTIAN
00687,MOROVIS,PR,18.327778,-66.406944,MOROVIS
00688,SABANA HOYOS,PR,18.435833,-66.614167,ARECIBO
00690,SAN ANTONIO,PR,18.4475,-66.298056,AGUADILLA
00692,VEGA ALTA,PR,18.414167,-66.331667,VEGA ALTA
00693,VEGA BAJA,PR,18.4385,-66.3983,VEGA BAJA
00694,VEGA BAJA,PR,18.4533,-66.4069,VEGA BAJA
00698,YAUCO,PR,18.036944,-66.850278,YAUCO
00703,AGUAS BUENAS,PR,18.258333,-66.105,AGUAS BUENAS
00704,AGUIRRE,PR,18.25,-66.103056,SALINAS
00705,AIBONITO,PR,18.141667,-66.265,AIBONITO
00707,MAUNABO,PR,18.009167,-65.899722,MAUNABO
00714,ARROYO,PR,17.963333,-66.063333,ARROYO
00715,MERCEDITA,PR,18.0052,-66.5602,PONCE
00716,PONCE,PR,18.015556,-66.58,PONCE
00717,PONCE,PR,18.0035,-66.6119,PONCE
00718,NAGUABO,PR,18.213333,-65.736667,NAGUABO
00719,NARANJITO,PR,18.301667,-66.246667,NARANJITO
00720,OROCOVIS,PR,18.228889,-66.391389,OROCOVIS
00721,PALMER,PR,18.3725,-65.774444,RIO GRANDE
00723,PATILLAS,PR,18.008333,-66.013333,PATILLAS
00725,CAGUAS,PR,18.2297,-66.0458,CAGUAS
00726,CAGUAS,PR,18.2381,-66.0372,CAGUAS
00727,CAGUAS,PR,18.2194,-66.0525,CAGUAS
00728,PONCE,PR,18.0085,-66.6505,PONCE
00729,CANOVANAS,PR,18.379722,-65.906667,CANOVANAS
00730,PONCE,PR,18.284167,-67.1425,PONCE
00731,PONCE,PR,18.0952,-66.6285,PONCE
00732,PONCE,PR,18.005,-66.6121,PONCE
00733,PONCE,PR,18.005,-66.6121,PONCE
00734,PONCE,PR,18.005,-66.6121,PONCE
00735,CEIBA,PR,18.2531,-65.656,CEIBA
00736,CAYEY,PR,18.1134,-66.1521,CAYEY
00737,CAYEY,PR,18.115,-66.1669,CAYEY
00738,FAJARDO,PR,18.330278,-65.657222,FAJARDO
00739,CIDRA,PR,18.176667,-66.161667,CIDRA
00740,PUERTO REAL,PR,18.079167,-67.185556,FAJARDO
00741,PUNTA SANTIAGO,PR,18.168333,-65.748611,HUMACAO
00742,ROOSEVELT ROADS,PR,18.2674,-65.6483,CEIBA
00744,RIO BLANCO,PR,18.220278,-65.788889,NAGUABO
00745,RIO GRANDE,PR,18.379444,-65.838889,RIO GRANDE
00751,SALINAS,PR,17.979444,-66.298333,SALINAS
00754,SAN LORENZO,PR,18.191389,-65.961389,SAN LORENZO
00757,SANTA ISABEL,PR,17.968056,-66.405278,SANTA ISABEL
00765,VIEQUES,PR,18.426389,-65.835556,VIEQUES
00766,VILLALBA,PR,18.129167,-66.4925,VILLALBA
00767,YABUCOA,PR,18.0525,-65.879722,YABUCOA
00769,COAMO,PR,18.081944,-66.358333,COAMO
00771,LAS PIEDRAS,PR,18.183333,-65.863333,LAS PIEDRAS
00772,LOIZA,PR,18.433333,-65.880556,LOIZA
00773,LUQUILLO,PR,18.374444,-65.716944,LUQUILLO
00775,CULEBRA,PR,18.305,-65.301389,CULEBRA
00777,JUNCOS,PR,18.229444,-65.921389,JUNCOS
00778,GURABO,PR,18.255,-65.9775,GURABO
00780,COTO LAUREL,PR,18.0545,-66.5625,PONCE
00782,COMERIO,PR,18.218333,-66.225,COMERIO
00783,COROZAL,PR,18.343056,-66.317222,COROZAL
00784,GUAYAMA,PR,17.9856,-66.1307,GUAYAMA
00785,GUAYAMA,PR,18.0291,-66.792,GUAYAMA
00786,LA PLATA,PR,18.156389,-66.233333,AIBONITO
00791,HUMACAO,PR,18.1415,-65.8216,HUMACAO
00792,HUMACAO,PR,18.1522,-65.8221,HUMACAO
00794,BARRANQUITAS,PR,18.188333,-66.308333,BARRANQUITAS
00795,JUANA DIAZ,PR,18.054444,-66.506944,JUANA DIAZ
00901,SAN JUAN,PR,18.4652,-66.1071,SAN JUAN
00902,SAN JUAN,PR,18.4661,-66.1143,SAN JUAN
00906,SAN JUAN,PR,18.4661,-66.1143,SAN JUAN
00907,SAN JUAN,PR,18.454167,-66.084167,SAN JUAN
00908,SAN JUAN,PR,18.4495,-66.0765,SAN JUAN
00909,SAN JUAN,PR,18.4418,-66.0672,SAN JUAN
00910,SAN JUAN,PR,18.4459,-66.0698,SAN JUAN
00911,SAN JUAN,PR,18.4505,-66.0573,SAN JUAN
00912,SAN JUAN,PR,18.4463,-66.0601,SAN JUAN
00913,SAN JUAN,PR,18.4499,-66.0432,SAN JUAN
00914,SAN JUAN,PR,18.453,-66.0557,SAN JUAN
00915,SAN JUAN,PR,18.4373,-66.0476,SAN JUAN
00916,SAN JUAN,PR,18.4403,-66.0531,SAN JUAN
00917,SAN JUAN,PR,18.4225,-66.0502,SAN JUAN
00918,SAN JUAN,PR,18.419,-66.0643,SAN JUAN
00919,SAN JUAN,PR,18.4238,-66.059,SAN JUAN
00920,SAN JUAN,PR,18.4142,-66.0908,SAN JUAN
00921,SAN JUAN,PR,18.3928,-66.0885,SAN JUAN
00922,SAN JUAN,PR,18.4046,-66.1579,SAN JUAN
00923,SAN JUAN,PR,18.4109,-66.0365,SAN JUAN
00924,SAN JUAN,PR,18.3978,-66.0111,SAN JUAN
00925,SAN JUAN,PR,18.4019,-66.0498,SAN JUAN
00926,SAN JUAN,PR,18.3579,-66.06,SAN JUAN
00927,SAN JUAN,PR,18.3907,-66.0704,SAN JUAN
00928,SAN JUAN,PR,18.3995,-66.0492,SAN JUAN
00929,SAN JUAN,PR,18.4521,-66.0536,SAN JUAN
00930,SAN JUAN,PR,18.453,-66.0557,SAN JUAN
00931,SAN JUAN,PR,18.3995,-66.0492,SAN JUAN
00933,SAN JUAN,PR,18.4683,-66.1061,SAN JUAN
00934,FORT BUCHANAN,PR,18.46,-66.11,SAN JUAN
00935,SAN JUAN,PR,18.453,-66.0557,SAN JUAN
00936,SAN JUAN,PR,18.4119,-66.1208,SAN JUAN
00937,SAN JUAN,PR,18.4571,-66.0882,SAN JUAN
00939,SAN JUAN,PR,18.453,-66.0557,SAN JUAN
00940,SAN JUAN,PR,18.4459,-66.0698,SAN JUAN
00949,TOA BAJA,PR,18.451944,-66.181944,TOA BAJA
00950,TOA BAJA,PR,18.4426,-66.1659,TOA BAJA
00951,TOA BAJA,PR,18.4536,-66.1749,TOA BAJA
00952,SABANA SECA,PR,18.428889,-66.185,TOA BAJA
00953,TOA ALTA,PR,18.3664,-66.2333,TOA ALTA
00954,TOA ALTA,PR,18.3911,-66.252,TOA ALTA
00955,SAN JUAN,PR,18.453,-66.0557,SAN JUAN
00956,BAYAMON,PR,18.3406,-66.1663,BAYAMON
00957,BAYAMON,PR,18.3704,-66.1878,BAYAMON
00958,BAYAMON,PR,18.379,-66.1761,BAYAMON
00959,BAYAMON,PR,18.3917,-66.1586,BAYAMON
00960,BAYAMON,PR,18.3935,-66.1605,BAYAMON
00961,BAYAMON,PR,18.4102,-66.1641,BAYAMON
00962,CATANO,PR,18.4375,-66.141,CATANO
00963,CATANO,PR,18.4426,-66.1207,CATANO
00965,GUAYNABO,PR,18.4326,-66.1173,GUAYNABO
00966,GUAYNABO,PR,18.3968,-66.1153,GUAYNABO
00968,GUAYNABO,PR,18.4122,-66.1037,GUAYNABO
00969,GUAYNABO,PR,18.3452,-66.1101,GUAYNABO
00970,GUAYNABO,PR,18.4336,-66.1164,GUAYNABO
00971,GUAYNABO,PR,18.3556,-66.1077,GUAYNABO
00975,SAN JUAN,PR,18.4683,-66.1064,SAN JUAN
00976,TRUJILLO ALTO,PR,18.344,-66.0053,TRUJILLO ALTO
00977,TRUJILLO ALTO,PR,18.3404,-65.9897,TRUJILLO ALTO
00978,SAINT JUST,PR,18.37,-66.012222,TRUJILLO ALTO
00979,CAROLINA,PR,18.4353,-66.0143,CAROLINA
00981,CAROLINA,PR,18.402,-65.9782,CAROLINA
00982,CAROLINA,PR,18.409,-65.9907,CAROLINA
00983,CAROLINA,PR,18.4132,-65.9759,CAROLINA
00984,CAROLINA,PR,18.402,-65.9782,CAROLINA
00985,CAROLINA,PR,18.3969,-65.9555,CAROLINA
00986,CAROLINA,PR,18.402,-65.9782,CAROLINA
00987,CAROLINA,PR,18.349,-65.9477,CAROLINA
00988,CAROLINA,PR,18.402,-65.9782,CAROLINA
01001,AGAWAM,MA,42.070206,-72.622739,HAMPDEN
01002,AMHERST,MA,42.377017,-72.51565,HAMPSHIRE
01003,AMHERST,MA,42.3892,-72.5256,HAMPSHIRE
01004,AMHERST,MA,42.3698,-72.5338,HAMPSHIRE
01005,BARRE,MA,42.409698,-72.108354,WORCESTER
01007,BELCHERTOWN,MA,42.275103,-72.410953,HAMPSHIRE
01008,BLANDFORD,MA,42.182949,-72.936114,HAMPDEN
01009,BONDSVILLE,MA,42.2125,-72.345833,HAMPDEN
01010,BRIMFIELD,MA,42.116543,-72.188455,HAMPDEN
01011,CHESTER,MA,42.279421,-72.988761,HAMPDEN
01012,CHESTERFIELD,MA,42.38167,-72.833309,HAMPSHIRE
01013,CHICOPEE,MA,42.162046,-72.607962,HAMPDEN
01014,CHICOPEE,MA,42.1457,-72.6085,HAMPDEN
01020,CHICOPEE,MA,42.176443,-72.576142,HAMPDEN
01021,CHICOPEE,MA,42.158,-72.5859,HAMPDEN
01022,CHICOPEE,MA,42.196672,-72.558657,HAMPDEN
01026,CUMMINGTON,MA,42.435296,-72.905767,HAMPSHIRE
01027,EASTHAMPTON,MA,42.264319,-72.679921,HAMPSHIRE
01028,EAST LONGMEADOW,MA,42.067203,-72.505565,HAMPDEN
01029,EAST OTIS,MA,42.173333,-73.035,BERKSHIRE
01030,FEEDING HILLS,MA,42.07182,-72.675077,HAMPDEN
01031,GILBERTVILLE,MA,42.332194,-72.198585,WORCESTER
01032,GOSHEN,MA,42.466234,-72.844092,HAMPSHIRE
01033,GRANBY,MA,42.255704,-72.520001,HAMPSHIRE
01034,GRANVILLE,MA,42.070234,-72.908793,HAMPDEN
01035,HADLEY,MA,42.36062,-72.571499,HAMPSHIRE
01036,HAMPDEN,MA,42.064756,-72.431823,HAMPDEN
01037,HARDWICK,MA,42.35,-72.2,WORCESTER
01038,HATFIELD,MA,42.38439,-72.616735,HAMPSHIRE
01039,HAYDENVILLE,MA,42.381799,-72.703178,HAMPSHIRE
01040,HOLYOKE,MA,42.202007,-72.626193,HAMPDEN
01041,HOLYOKE,MA,42.204167,-72.616667,HAMPDEN
01050,HUNTINGTON,MA,42.265301,-72.873341,HAMPSHIRE
01053,LEEDS,MA,42.354292,-72.703403,HAMPSHIRE
01054,LEVERETT,MA,42.46823,-72.499334,FRANKLIN
01056,LUDLOW,MA,42.172823,-72.471012,HAMPDEN
01057,MONSON,MA,42.101017,-72.319634,HAMPDEN
01059,NORTH AMHERST,MA,42.4102,-72.5313,HAMPSHIRE
01060,NORTHAMPTON,MA,42.324662,-72.654245,HAMPSHIRE
01061,NORTHAMPTON,MA,42.3209,-72.6278,HAMPSHIRE
01062,NORTHAMPTON,MA,42.3231,-72.6808,HAMPSHIRE
01063,NORTHAMPTON,MA,42.318,-72.6354,HAMPSHIRE
01066,NORTH HATFIELD,MA,42.411111,-72.622778,HAMPSHIRE
01068,OAKHAM,MA,42.348033,-72.051265,WORCESTER
01069,PALMER,MA,42.176233,-72.328785,HAMPDEN
01070,PLAINFIELD,MA,42.514393,-72.918289,HAMPSHIRE
01071,RUSSELL,MA,42.147063,-72.840343,HAMPDEN
01072,SHUTESBURY,MA,42.481968,-72.421342,FRANKLIN
01073,SOUTHAMPTON,MA,42.224697,-72.719381,HAMPSHIRE
01074,SOUTH BARRE,MA,42.385278,-72.095833,WORCESTER
01075,SOUTH HADLEY,MA,42.237537,-72.581137,HAMPSHIRE
01077,SOUTHWICK,MA,42.051099,-72.770588,HAMPDEN
01079,THORNDIKE,MA,42.1875,-72.336111,HAMPDEN
01080,THREE RIVERS,MA,42.181894,-72.362352,HAMPDEN
01081,WALES,MA,42.062734,-72.204592,HAMPDEN
01082,WARE,MA,42.261831,-72.258285,HAMPSHIRE
01083,WARREN,MA,42.2125,-72.191667,WORCESTER
01084,WEST CHESTERFIELD,MA,42.402778,-72.876389,HAMPSHIRE
01085,WESTFIELD,MA,42.129484,-72.754318,HAMPDEN
01086,WESTFIELD,MA,42.125,-72.75,HAMPDEN
01088,WEST HATFIELD,MA,42.370833,-72.6375,HAMPSHIRE
01089,WEST SPRINGFIELD,MA,42.115066,-72.641109,HAMPDEN
01090,WEST SPRINGFIELD,MA,42.106944,-72.620833,HAMPDEN
01092,WEST WARREN,MA,42.20734,-72.203639,WORCESTER
01093,WHATELY,MA,42.439722,-72.635278,FRANKLIN
01094,WHEELWRIGHT,MA,42.351944,-72.140278,WORCESTER
01095,WILBRAHAM,MA,42.124506,-72.446415,HAMPDEN
01096,WILLIAMSBURG,MA,42.408522,-72.777989,HAMPSHIRE
01097,WORONOCO,MA,42.163889,-72.83,HAMPDEN
01098,WORTHINGTON,MA,42.384293,-72.931427,HAMPSHIRE
01101,SPRINGFIELD,MA,42.106,-72.5977,HAMPDEN
01102,SPRINGFIELD,MA,42.106,-72.5977,HAMPDEN
01103,SPRINGFIELD,MA,42.1029,-72.588735,HAMPDEN
01104,SPRINGFIELD,MA,42.128848,-72.577769,HAMPDEN
01105,SPRINGFIELD,MA,42.099931,-72.578312,HAMPDEN
01106,LONGMEADOW,MA,42.050658,-72.5676,HAMPDEN
01107,SPRINGFIELD,MA,42.117907,-72.606544,HAMPDEN
01108,SPRINGFIELD,MA,42.085314,-72.558432,HAMPDEN
01109,SPRINGFIELD,MA,42.114455,-72.554349,HAMPDEN
01111,SPRINGFIELD,MA,42.106,-72.5977,HAMPDEN
01115,SPRINGFIELD,MA,42.106,-72.5977,HAMPDEN
01116,LONGMEADOW,MA,42.05,-72.583333,HAMPDEN
01118,SPRINGFIELD,MA,42.092937,-72.527445,HAMPDEN
01119,SPRINGFIELD,MA,42.12473,-72.51211,HAMPDEN
01128,SPRINGFIELD,MA,42.094397,-72.488903,HAMPDEN
01129,SPRINGFIELD,MA,42.122263,-72.487622,HAMPDEN
01133,SPRINGFIELD,MA,42.106,-72.5977,HAMPDEN
01138,SPRINGFIELD,MA,42.106,-72.5977,HAMPDEN
01139,SPRINGFIELD,MA,42.106,-72.5977,HAMPDEN
01144,SPRINGFIELD,MA,42.106,-72.5977,HAMPDEN
01151,SPRINGFIELD,MA,42.153225,-72.505048,HAMPDEN
01152,SPRINGFIELD,MA,42.106,-72.5977,HAMPDEN
01195,SPRINGFIELD,MA,42.1015,-72.5898,HAMPDEN
01199,SPRINGFIELD,MA,42.106,-72.5977,HAMPDEN
01201,PITTSFIELD,MA,42.453086,-73.247088,BERKSHIRE
01202,PITTSFIELD,MA,42.4492,-73.2499,BERKSHIRE
01203,PITTSFIELD,MA,42.4492,-73.2499,BERKSHIRE
01220,ADAMS,MA,42.622319,-73.117225,BERKSHIRE
01222,ASHLEY FALLS,MA,42.059552,-73.320195,BERKSHIRE
01223,BECKET,MA,42.359363,-73.120325,BERKSHIRE
01224,BERKSHIRE,MA,42.5125,-73.193333,BERKSHIRE
01225,CHESHIRE,MA,42.561059,-73.157964,BERKSHIRE
01226,DALTON,MA,42.475046,-73.160259,BERKSHIRE
01227,DALTON,MA,42.473611,-73.166667,BERKSHIRE
01229,GLENDALE,MA,42.283333,-73.344444,BERKSHIRE
01230,GREAT BARRINGTON,MA,42.195922,-73.36065,BERKSHIRE
01235,HINSDALE,MA,42.434604,-73.092433,BERKSHIRE
01236,HOUSATONIC,MA,42.265296,-73.374544,BERKSHIRE
01237,LANESBORO,MA,42.541961,-73.248737,BERKSHIRE
01238,LEE,MA,42.298994,-73.231696,BERKSHIRE
01240,LENOX,MA,42.364241,-73.271322,BERKSHIRE
01242,LENOX DALE,MA,42.336111,-73.245833,BERKSHIRE
01243,MIDDLEFIELD,MA,42.34795,-73.006226,HAMPSHIRE
01244,MILL RIVER,MA,42.113889,-73.268056,BERKSHIRE
01245,MONTEREY,MA,42.187847,-73.213452,BERKSHIRE
01247,NORTH ADAMS,MA,42.69865,-73.10999,BERKSHIRE
01252,NORTH EGREMONT,MA,42.196667,-73.438333,BERKSHIRE
01253,OTIS,MA,42.18988,-73.082093,BERKSHIRE
01254,RICHMOND,MA,42.378398,-73.364457,BERKSHIRE
01255,SANDISFIELD,MA,42.109429,-73.116285,BERKSHIRE
01256,SAVOY,MA,42.576964,-73.023281,BERKSHIRE
01257,SHEFFIELD,MA,42.100102,-73.361091,BERKSHIRE
01258,SOUTH EGREMONT,MA,42.101153,-73.456575,BERKSHIRE
01259,SOUTHFIELD,MA,42.078014,-73.260933,BERKSHIRE
01260,SOUTH LEE,MA,42.277778,-73.277778,BERKSHIRE
01262,STOCKBRIDGE,MA,42.30104,-73.322263,BERKSHIRE
01263,STOCKBRIDGE,MA,42.2875,-73.320833,BERKSHIRE
01264,TYRINGHAM,MA,42.245833,-73.204167,BERKSHIRE
01266,WEST STOCKBRIDGE,MA,42.334752,-73.38251,BERKSHIRE
01267,WILLIAMSTOWN,MA,42.708883,-73.20364,BERKSHIRE
01270,WINDSOR,MA,42.509494,-73.04661,BERKSHIRE
01301,GREENFIELD,MA,42.601222,-72.601847,FRANKLIN
01302,GREENFIELD,MA,42.5875,-72.6,FRANKLIN
01330,ASHFIELD,MA,42.523207,-72.810998,FRANKLIN
01331,ATHOL,MA,42.592065,-72.214644,WORCESTER
01337,BERNARDSTON,MA,42.683784,-72.563439,FRANKLIN
01338,BUCKLAND,MA,42.615174,-72.764124,FRANKLIN
01339,CHARLEMONT,MA,42.621802,-72.880162,FRANKLIN
01340,COLRAIN,MA,42.67905,-72.726508,FRANKLIN
01341,CONWAY,MA,42.513832,-72.702473,FRANKLIN
01342,DEERFIELD,MA,42.540636,-72.607234,FRANKLIN
01343,DRURY,MA,42.652222,-72.998056,BERKSHIRE
01344,ERVING,MA,42.604957,-72.416638,FRANKLIN
01346,HEATH,MA,42.685347,-72.839101,FRANKLIN
01347,LAKE PLEASANT,MA,42.556389,-72.518611,FRANKLIN
01349,MILLERS FALLS,MA,42.576206,-72.494626,FRANKLIN
01350,MONROE BRIDGE,MA,42.723885,-72.960156,FRANKLIN
01351,MONTAGUE,MA,42.542864,-72.532837,FRANKLIN
01354,GILL,MA,42.676944,-72.447222,FRANKLIN
01355,NEW SALEM,MA,42.514643,-72.306241,FRANKLIN
01360,NORTHFIELD,MA,42.688705,-72.450995,FRANKLIN
01364,ORANGE,MA,42.591231,-72.305867,FRANKLIN
01366,PETERSHAM,MA,42.489761,-72.189349,WORCESTER
01367,ROWE,MA,42.695289,-72.925776,FRANKLIN
01368,ROYALSTON,MA,42.5925,-72.227778,WORCESTER
01370,SHELBURNE FALLS,MA,42.602203,-72.739059,FRANKLIN
01373,SOUTH DEERFIELD,MA,42.475616,-72.615268,FRANKLIN
01375,SUNDERLAND,MA,42.453947,-72.567569,FRANKLIN
01376,TURNERS FALLS,MA,42.606521,-72.54701,FRANKLIN
01378,WARWICK,MA,42.681944,-72.339444,FRANKLIN
01379,WENDELL,MA,42.565644,-72.400851,FRANKLIN
01380,WENDELL DEPOT,MA,42.595833,-72.360278,FRANKLIN
01420,FITCHBURG,MA,42.579563,-71.803133,WORCESTER
01430,ASHBURNHAM,MA,42.649614,-71.92666,WORCESTER
01431,ASHBY,MA,42.674462,-71.817369,MIDDLESEX
01432,AYER,MA,42.55914,-71.578763,MIDDLESEX
01434,DEVENS,MA,42.546667,-71.598333,MIDDLESEX
01436,BALDWINVILLE,MA,42.593568,-72.064647,WORCESTER
01438,EAST TEMPLETON,MA,42.563056,-72.0375,WORCESTER
01440,GARDNER,MA,42.57405,-71.9898,WORCESTER
01441,WESTMINSTER,MA,42.545833,-71.911111,WORCESTER
01450,GROTON,MA,42.612351,-71.558371,MIDDLESEX
01451,HARVARD,MA,42.498565,-71.575293,WORCESTER
01452,HUBBARDSTON,MA,42.486538,-72.001159,WORCESTER
01453,LEOMINSTER,MA,42.52744,-71.756308,WORCESTER
01460,LITTLETON,MA,42.540132,-71.487667,MIDDLESEX
01462,LUNENBURG,MA,42.58843,-71.726642,WORCESTER
01463,PEPPERELL,MA,42.668888,-71.593392,MIDDLESEX
01464,SHIRLEY,MA,42.558653,-71.646444,MIDDLESEX
01467,STILL RIVER,MA,42.491667,-71.618056,WORCESTER
01468,TEMPLETON,MA,42.545976,-72.064971,WORCESTER
01469,TOWNSEND,MA,42.652511,-71.689646,MIDDLESEX
01470,GROTON,MA,42.6079,-71.5715,MIDDLESEX
01471,GROTON,MA,42.6079,-71.5715,MIDDLESEX
01472,WEST GROTON,MA,42.604167,-71.627778,MIDDLESEX
01473,WESTMINSTER,MA,42.548319,-71.909599,WORCESTER
01474,WEST TOWNSEND,MA,42.670404,-71.74057,MIDDLESEX
01475,WINCHENDON,MA,42.678943,-72.047524,WORCESTER
01477,WINCHENDON SPRINGS,MA,42.694444,-72.015278,WORCESTER
01501,AUBURN,MA,42.205502,-71.839144,WORCESTER
01503,BERLIN,MA,42.384438,-71.635634,WORCESTER
01504,BLACKSTONE,MA,42.028708,-71.52691,WORCESTER
01505,BOYLSTON,MA,42.337727,-71.731042,WORCESTER
01506,BROOKFIELD,MA,42.199141,-72.098887,WORCESTER
01507,CHARLTON,MA,42.137902,-71.966384,WORCESTER
01508,CHARLTON CITY,MA,42.145833,-71.988889,WORCESTER
01509,CHARLTON DEPOT,MA,42.173056,-71.979167,WORCESTER
01510,CLINTON,MA,42.418147,-71.682847,WORCESTER
01515,EAST BROOKFIELD,MA,42.219308,-72.048078,WORCESTER
01516,DOUGLAS,MA,42.060566,-71.726611,WORCESTER
01517,EAST PRINCETON,MA,42.472778,-71.839444,WORCESTER
01518,FISKDALE,MA,42.122762,-72.117764,WORCESTER
01519,GRAFTON,MA,42.200371,-71.686848,WORCESTER
01520,HOLDEN,MA,42.341983,-71.84142,WORCESTER
01521,HOLLAND,MA,42.040264,-72.154373,HAMPDEN
01522,JEFFERSON,MA,42.375519,-71.87058,WORCESTER
01523,LANCASTER,MA,42.450984,-71.686831,WORCESTER
01524,LEICESTER,MA,42.237047,-71.918829,WORCESTER
01525,LINWOOD,MA,42.097222,-71.645278,WORCESTER
01526,MANCHAUG,MA,42.094444,-71.748056,WORCESTER
01527,MILLBURY,MA,42.196779,-71.764438,WORCESTER
01529,MILLVILLE,MA,42.033102,-71.579813,WORCESTER
01531,NEW BRAINTREE,MA,42.31977,-72.130642,WORCESTER
01532,NORTHBOROUGH,MA,42.318242,-71.646372,WORCESTER
01534,NORTHBRIDGE,MA,42.1494,-71.656366,WORCESTER
01535,NORTH BROOKFIELD,MA,42.266455,-72.082129,WORCESTER
01536,NORTH GRAFTON,MA,42.229726,-71.703691,WORCESTER
01537,NORTH OXFORD,MA,42.16549,-71.885953,WORCESTER
01538,NORTH UXBRIDGE,MA,42.0875,-71.641667,WORCESTER
01540,OXFORD,MA,42.11285,-71.868677,WORCESTER
01541,PRINCETON,MA,42.450812,-71.876245,WORCESTER
01542,ROCHDALE,MA,42.199685,-71.906882,WORCESTER
01543,RUTLAND,MA,42.376199,-71.948951,WORCESTER
01545,SHREWSBURY,MA,42.284801,-71.720503,WORCESTER
01546,SHREWSBURY,MA,42.295833,-71.713333,WORCESTER
01550,SOUTHBRIDGE,MA,42.075024,-72.035347,WORCESTER
01560,SOUTH GRAFTON,MA,42.176042,-71.692725,WORCESTER
01561,SOUTH LANCASTER,MA,42.444444,-71.6875,WORCESTER
01562,SPENCER,MA,42.244103,-71.990617,WORCESTER
01564,STERLING,MA,42.435351,-71.775192,WORCESTER
01566,STURBRIDGE,MA,42.112619,-72.084233,WORCESTER
01568,UPTON,MA,42.173275,-71.608014,WORCESTER
01569,UXBRIDGE,MA,42.074426,-71.632869,WORCESTER
01570,WEBSTER,MA,42.047574,-71.839467,WORCESTER
01571,DUDLEY,MA,42.048894,-71.893228,WORCESTER
01580,WESTBOROUGH,MA,42.283,-71.6015,WORCESTER
01581,WESTBOROUGH,MA,42.267891,-71.617604,WORCESTER
01582,WESTBOROUGH,MA,42.283,-71.6015,WORCESTER
01583,WEST BOYLSTON,MA,42.35836,-71.783822,WORCESTER
01585,WEST BROOKFIELD,MA,42.244137,-72.151137,WORCESTER
01586,WEST MILLBURY,MA,42.171111,-71.804167,WORCESTER
01588,WHITINSVILLE,MA,42.115319,-71.664357,WORCESTER
01590,SUTTON,MA,42.140586,-71.748416,WORCESTER
01601,WORCESTER,MA,42.2621,-71.8034,WORCESTER
01602,WORCESTER,MA,42.270251,-71.841678,WORCESTER
01603,WORCESTER,MA,42.245033,-71.837995,WORCESTER
01604,WORCESTER,MA,42.254084,-71.774626,WORCESTER
01605,WORCESTER,MA,42.289391,-71.788795,WORCESTER
